Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR5936131	(1, 0.153391)	(2, 0.0009383089999999999)	(3, 0.0)	(4, 0.0)	(5, 2.1991599999999998e-05)	(6, 3.2987399999999995e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 7.33054e-06)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0013085)	(36, 0.00021991599999999999)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 3.66528e-06)	(41, 0.0)	(42, 1.0995799999999999e-05)	(43, 0.000205256)	(44, 0.000612102)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 3.66529e-06)	(49, 3.66529e-05)	(50, 2.19918e-05)	(51, 0.0)	(52, 0.027274200000000002)	(53, 0.009920340000000001)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0009403529999999999)	(60, 0.0)	(61, 0.030067299999999998)	(62, 0.079748)	(63, 0.0)	(64, 0.0)	(65, 0.018819799999999998)	(66, 0.0193989)	(67, 4.0511300000000005e-06)	(68, 2.4455e-05)	(69, 2.05047e-05)	(70, 0.0)	(71, 0.0)	(72, 4.59616e-05)	(73, 0.0)	(74, 0.00046539600000000003)	(75, 0.0005747829999999999)	(76, 0.0001628)	(77, 0.000426804)	(78, 1.73532e-05)	(79, 0.0)	(80, 0.00438122)	(81, 4.42258e-06)	(82, 0.000160242)	(83, 0.0)	(84, 3.15597e-05)	(85, 0.0)	(86, 1.3699e-05)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5936197	(1, 0.0615235)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 8.73979e-05)	(19, 4.59989e-05)	(20, 0.0)	(21, 3.67991e-05)	(22, 3.21992e-05)	(23, 5.979850000000001e-05)	(24, 0.000257594)	(25, 0.0)	(26, 2.75993e-05)	(27, 0.0)	(28, 0.000446189)	(29, 4.59989e-05)	(30, 0.000542787)	(31, 0.000193195)	(32, 0.000151796)	(33, 0.0)	(34, 0.000630185)	(35, 0.0008141800000000001)	(36, 5.05988e-05)	(37, 4.59989e-06)	(38, 0.00088778)	(39, 0.00103038)	(40, 0.00208376)	(41, 0.00229995)	(42, 0.000786584)	(43, 0.0006393880000000001)	(44, 0.00111778)	(45, 5.0599099999999995e-05)	(46, 0.0008187860000000001)	(47, 9.659839999999999e-05)	(48, 6.43989e-05)	(49, 0.000363394)	(50, 1.83997e-05)	(51, 0.000652352)	(52, 0.000255952)	(53, 0.000149787)	(54, 9.88719e-05)	(55, 0.0011082400000000001)	(56, 0.0006956)	(57, 0.00038347900000000005)	(58, 0.00128784)	(59, 0.000364043)	(60, 5.8619099999999996e-05)	(61, 5.40835e-05)	(62, 0.00046513900000000005)	(63, 0.000637419)	(64, 0.000380897)	(65, 0.0)	(66, 0.00342152)	(67, 0.0013337)	(68, 0.000416698)	(69, 4.66173e-05)	(70, 0.00444385)	(71, 0.00028360200000000004)	(72, 5.28872e-06)	(73, 0.0)	(74, 2.6810000000000003e-05)	(75, 7.01838e-05)	(76, 1.08724e-05)	(77, 0.000596688)	(78, 4.96146e-05)	(79, 0.000127703)	(80, 7.27061e-05)	(81, 9.01431e-05)	(82, 0.0)	(83, 7.43333e-05)	(84, 0.0)	(85, 0.000150879)	(86, 0.000187087)	(87, 0.0)	(88, 5.93564e-05)	(89, 6.57966e-05)	(90, 0.000572715)	(91, 3.03833e-05)	(92, 0.00020829)	(93, 6.79399e-05)	(94, 0.00011208299999999999)	(95, 6.27817e-06)	(96, 0.0)	(97, 0.00046001999999999995)	(98, 2.58178e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5936221	(1, 0.158688)	(2, 0.0010019)	(3, 0.0)	(4, 0.0)	(5, 1.47339e-05)	(6, 4.78851e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 4.05182e-05)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0015802099999999999)	(36, 0.00022469200000000002)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 5.15689e-05)	(43, 0.00023206)	(44, 0.0007219650000000001)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 3.3151599999999996e-05)	(49, 1.4734e-05)	(50, 3.68351e-05)	(51, 0.0)	(52, 0.0287438)	(53, 0.010992799999999999)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.00105796)	(60, 0.0)	(61, 0.0321848)	(62, 0.0871763)	(63, 0.0)	(64, 0.0)	(65, 0.020308)	(66, 0.0214846)	(67, 8.15533e-06)	(68, 1.64112e-05)	(69, 1.2385e-05)	(70, 0.0)	(71, 0.0)	(72, 7.9939e-05)	(73, 8.467830000000001e-06)	(74, 0.000357943)	(75, 0.000596138)	(76, 0.00016832499999999999)	(77, 0.00044737900000000003)	(78, 0.0)	(79, 0.0)	(80, 0.00467214)	(81, 0.0)	(82, 0.000161518)	(83, 0.0)	(84, 3.63639e-05)	(85, 0.0)	(86, 3.22299e-05)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946623	(1, 0.297578)	(2, 0.00328933)	(3, 5.49239e-05)	(4, 0.00014646399999999999)	(5, 0.0)	(6, 0.00113509)	(7, 0.000945911)	(8, 0.00014646399999999999)	(9, 0.0)	(10, 4.27186e-05)	(11, 0.0)	(12, 4.27186e-05)	(13, 0.0)	(14, 0.0)	(15, 1.8307999999999998e-05)	(16, 0.0)	(17, 0.0)	(18, 0.000378364)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.00014646399999999999)	(23, 0.0)	(24, 0.0)	(25, 5.49239e-05)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.00048211)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 6.10266e-06)	(38, 3.6615999999999996e-05)	(39, 0.00041498100000000003)	(40, 0.0)	(41, 0.000262415)	(42, 6.1026700000000005e-06)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 1.83081e-05)	(49, 0.000134259)	(50, 0.0005309350000000001)	(51, 0.0)	(52, 0.0)	(53, 6.1736000000000005e-06)	(54, 6.197689999999999e-06)	(55, 2.48889e-05)	(56, 0.0)	(57, 0.0)	(58, 7.56176e-05)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 6.41708e-05)	(63, 0.0)	(64, 4.53407e-05)	(65, 0.0)	(66, 0.0)	(67, 4.59943e-05)	(68, 0.0008452339999999999)	(69, 0.000165935)	(70, 2.00181e-05)	(71, 0.0)	(72, 0.000424906)	(73, 6.10297e-05)	(74, 0.000143175)	(75, 0.0)	(76, 0.00055822)	(77, 0.000110876)	(78, 0.0)	(79, 0.0)	(80, 7.05066e-06)	(81, 0.000262434)	(82, 0.000306833)	(83, 1.4357999999999999e-05)	(84, 0.00237623)	(85, 0.000254321)	(86, 0.000168132)	(87, 0.0)	(88, 0.000229409)	(89, 7.446560000000001e-06)	(90, 0.0012589799999999998)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 1.54839e-05)	(96, 0.0)	(97, 7.843970000000001e-06)	(98, 6.31715e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946691	(1, 0.134962)	(2, 0.00039905500000000005)	(3, 0.00144175)	(4, 9.44001e-05)	(5, 0.0231967)	(6, 0.0)	(7, 0.0)	(8, 0.00125724)	(9, 0.0)	(10, 6.007279999999999e-05)	(11, 0.0)	(12, 8.58183e-06)	(13, 0.0)	(14, 2.14546e-05)	(15, 0.0)	(16, 0.0)	(17, 0.00013301800000000002)	(18, 0.0)	(19, 0.000124437)	(20, 0.0)	(21, 6.86546e-05)	(22, 0.0)	(23, 0.0)	(24, 8.58183e-06)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.00027032799999999996)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.000145891)	(37, 0.0)	(38, 0.000102982)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 4.29093e-06)	(45, 1.2872800000000002e-05)	(46, 0.0)	(47, 8.58189e-05)	(48, 0.0)	(49, 1.2872800000000002e-05)	(50, 1.2872899999999998e-05)	(51, 7.332359999999999e-05)	(52, 0.0)	(53, 9.15169e-05)	(54, 4.38015e-06)	(55, 0.0)	(56, 0.0)	(57, 9.34255e-05)	(58, 4.47282e-06)	(59, 0.0)	(60, 1.35676e-05)	(61, 1.8192400000000002e-05)	(62, 3.2015400000000005e-05)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.000133187)	(70, 0.0)	(71, 0.000163657)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 2.95745e-05)	(76, 4.95817e-05)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 1.0159799999999999e-05)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 5.21104e-06)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.000552382)	(91, 1.09044e-05)	(92, 0.0)	(93, 0.0)	(94, 0.000116868)	(95, 0.0)	(96, 0.0)	(97, 0.00015342)	(98, 5.7260700000000006e-06)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946876	(1, 0.45460500000000004)	(2, 0.00561817)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0044277399999999995)	(7, 0.000214107)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 6.851430000000001e-05)	(12, 0.0)	(13, 0.0)	(14, 0.00019697899999999999)	(15, 0.0)	(16, 7.70786e-05)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 4.2821399999999995e-06)	(25, 0.0)	(26, 0.0)	(27, 6.42322e-05)	(28, 0.0)	(29, 0.0)	(30, 5.5667899999999996e-05)	(31, 0.000325443)	(32, 4.28214e-05)	(33, 1.7128599999999997e-05)	(34, 4.2821399999999995e-06)	(35, 0.000393957)	(36, 0.0)	(37, 0.000209826)	(38, 0.000903536)	(39, 0.00108339)	(40, 4.28217e-06)	(41, 0.000616633)	(42, 0.0)	(43, 0.000453912)	(44, 0.000201263)	(45, 8.99262e-05)	(46, 0.00297613)	(47, 2.99755e-05)	(48, 0.000839313)	(49, 0.0)	(50, 5.99511e-05)	(51, 0.0)	(52, 0.00012154499999999999)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 8.92228e-06)	(57, 4.49238e-06)	(58, 1.35744e-05)	(59, 0.0)	(60, 0.000339755)	(61, 0.0)	(62, 2.79565e-05)	(63, 0.000150191)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.000149815)	(68, 5.84316e-05)	(69, 0.0)	(70, 4.44991e-05)	(71, 4.98273e-06)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 5.13882e-06)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946902	(1, 0.061117599999999994)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 8.16334e-05)	(19, 8.16334e-05)	(20, 0.0)	(21, 3.0075500000000004e-05)	(22, 2.14825e-05)	(23, 3.4371899999999995e-05)	(24, 0.000214825)	(25, 0.0)	(26, 8.59299e-06)	(27, 0.0)	(28, 0.00042964899999999994)	(29, 2.5779e-05)	(30, 0.000558544)	(31, 0.000206232)	(32, 0.00018904599999999998)	(33, 4.2964900000000004e-06)	(34, 0.000580027)	(35, 0.000842113)	(36, 6.87439e-05)	(37, 4.2964900000000004e-06)	(38, 0.0009022640000000001)	(39, 0.00117724)	(40, 0.0019592000000000004)	(41, 0.0023716699999999998)	(42, 0.00101827)	(43, 0.000717516)	(44, 0.0011213899999999999)	(45, 6.0151099999999994e-05)	(46, 0.000902267)	(47, 0.000163267)	(48, 6.01512e-05)	(49, 0.000348017)	(50, 2.14826e-05)	(51, 0.0005580419999999999)	(52, 0.00027879399999999996)	(53, 0.00019300000000000003)	(54, 0.000106003)	(55, 0.00116525)	(56, 0.000640486)	(57, 0.000333814)	(58, 0.0013268000000000002)	(59, 0.0004897710000000001)	(60, 3.6888600000000005e-05)	(61, 9.755710000000001e-05)	(62, 0.000542903)	(63, 0.0006176059999999999)	(64, 0.000403684)	(65, 0.0)	(66, 0.00348502)	(67, 0.00118997)	(68, 0.000553073)	(69, 0.000103588)	(70, 0.00438029)	(71, 0.000380863)	(72, 0.0)	(73, 0.0)	(74, 2.56531e-05)	(75, 9.30717e-05)	(76, 2.0845099999999998e-05)	(77, 0.000619796)	(78, 4.7648900000000004e-05)	(79, 0.00010674999999999999)	(80, 3.76676e-05)	(81, 0.000184459)	(82, 0.0)	(83, 9.928710000000001e-05)	(84, 0.0)	(85, 9.53364e-05)	(86, 0.000152678)	(87, 0.0)	(88, 3.45058e-05)	(89, 7.541130000000001e-05)	(90, 0.000620289)	(91, 2.95184e-05)	(92, 0.00019657500000000002)	(93, 6.01075e-05)	(94, 9.70353e-05)	(95, 6.11937e-06)	(96, 0.0)	(97, 0.00046154800000000005)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946910	(1, 0.130744)	(2, 0.000322371)	(3, 0.00143276)	(4, 5.37284e-05)	(5, 0.0219167)	(6, 0.0)	(7, 0.0)	(8, 0.0012671)	(9, 0.0)	(10, 4.92511e-05)	(11, 0.0)	(12, 1.34321e-05)	(13, 0.0)	(14, 2.23868e-05)	(15, 0.0)	(16, 0.0)	(17, 0.000147753)	(18, 0.0)	(19, 0.000129844)	(20, 0.0)	(21, 6.71605e-05)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 4.47737e-06)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.00020148199999999998)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.000129844)	(37, 0.0)	(38, 7.163800000000001e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 8.95479e-06)	(45, 0.0)	(46, 0.0)	(47, 5.8206300000000005e-05)	(48, 0.0)	(49, 4.47741e-06)	(50, 4.47741e-06)	(51, 6.30068e-05)	(52, 4.52376e-06)	(53, 9.0945e-05)	(54, 1.3711499999999999e-05)	(55, 0.0)	(56, 0.0)	(57, 9.28543e-05)	(58, 1.8671e-05)	(59, 0.0)	(60, 1.4159599999999999e-05)	(61, 4.74659e-06)	(62, 2.3866300000000002e-05)	(63, 4.80008e-06)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 9.87229e-06)	(69, 9.43354e-05)	(70, 0.0)	(71, 0.000211038)	(72, 5.0547399999999995e-06)	(73, 0.0)	(74, 0.0)	(75, 2.5728300000000002e-05)	(76, 4.14091e-05)	(77, 1.0414e-05)	(78, 0.0)	(79, 0.0)	(80, 3.18275e-05)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 1.08868e-05)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 1.11702e-05)	(89, 0.0)	(90, 0.00050375)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 6.98458e-05)	(95, 0.0)	(96, 0.0)	(97, 0.000190371)	(98, 2.3990799999999997e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946975	(1, 0.294985)	(2, 0.00358513)	(3, 3.0228799999999998e-05)	(4, 0.000175327)	(5, 0.0)	(6, 0.00110637)	(7, 0.000931047)	(8, 8.46406e-05)	(9, 0.0)	(10, 7.25491e-05)	(11, 0.0)	(12, 2.4183e-05)	(13, 0.0)	(14, 0.0)	(15, 1.81373e-05)	(16, 0.0)	(17, 0.0)	(18, 0.00041111100000000003)	(19, 0.0)	(20, 6.04576e-06)	(21, 0.0)	(22, 0.000145098)	(23, 0.0)	(24, 0.0)	(25, 9.67321e-05)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.00043529500000000004)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 3.62746e-05)	(39, 0.000374838)	(40, 0.0)	(41, 0.000278106)	(42, 1.81374e-05)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 1.20916e-05)	(49, 0.000199512)	(50, 0.000495757)	(51, 0.0)	(52, 0.0)	(53, 6.1019899999999995e-06)	(54, 6.1213999999999995e-06)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 9.928170000000001e-05)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 5.6692000000000005e-05)	(63, 0.0)	(64, 5.71333e-05)	(65, 0.0)	(66, 0.0)	(67, 2.5697400000000002e-05)	(68, 0.00103866)	(69, 0.000174943)	(70, 1.95244e-05)	(71, 0.0)	(72, 0.000453176)	(73, 4.61861e-05)	(74, 0.00013919)	(75, 0.0)	(76, 0.000541855)	(77, 7.39316e-05)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.000287955)	(82, 0.000323917)	(83, 2.0784e-05)	(84, 0.00216589)	(85, 0.000287032)	(86, 0.000161866)	(87, 0.0)	(88, 0.00025606500000000004)	(89, 2.8607000000000002e-05)	(90, 0.00123694)	(91, 0.0)	(92, 7.27443e-06)	(93, 0.0)	(94, 0.0)	(95, 5.92022e-05)	(96, 7.442280000000001e-06)	(97, 3.7425299999999996e-05)	(98, 9.03468e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946993	(1, 0.110223)	(2, 0.00046948499999999995)	(3, 0.00103287)	(4, 6.53196e-05)	(5, 0.0213677)	(6, 0.0)	(7, 0.0)	(8, 0.00129415)	(9, 0.0)	(10, 5.30722e-05)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 2.44949e-05)	(15, 0.0)	(16, 0.0)	(17, 0.000146969)	(18, 0.0)	(19, 0.000155134)	(20, 0.0)	(21, 5.71547e-05)	(22, 0.0)	(23, 0.0)	(24, 1.2247399999999999e-05)	(25, 4.08248e-06)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.000208206)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 8.98145e-05)	(37, 0.0)	(38, 8.98147e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 4.08251e-06)	(45, 8.16503e-06)	(46, 0.0)	(47, 5.30728e-05)	(48, 4.08253e-06)	(49, 1.22476e-05)	(50, 0.0)	(51, 0.00010254899999999998)	(52, 0.0)	(53, 0.000120094)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 7.597970000000001e-05)	(58, 2.12124e-05)	(59, 0.0)	(60, 3.42934e-05)	(61, 1.29279e-05)	(62, 3.03239e-05)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 8.94086e-06)	(69, 8.09108e-05)	(70, 0.0)	(71, 0.00019548)	(72, 4.57171e-06)	(73, 0.0)	(74, 0.0)	(75, 1.8596799999999998e-05)	(76, 4.20763e-05)	(77, 9.403039999999999e-06)	(78, 0.0)	(79, 0.0)	(80, 3.34965e-05)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 1.96137e-05)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 5.02436e-06)	(89, 0.0)	(90, 0.00046305799999999997)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 3.6574e-05)	(95, 0.0)	(96, 0.0)	(97, 0.00018130799999999998)	(98, 1.07473e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
