Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR5936131	(1, 32.5812)	(2, 32.6549)	(3, 32.6977)	(4, 32.723)	(5, 32.7184)	(6, 36.5091)	(7, 36.5067)	(8, 36.4995)	(9, 36.524)	(10, 36.4945)	(11, 36.5066)	(12, 36.4944)	(13, 36.4981)	(14, 36.4942)	(15, 36.4763)	(16, 36.4711)	(17, 36.4626)	(18, 36.4502)	(19, 36.4434)	(20, 36.4483)	(21, 36.4436)	(22, 36.4297)	(23, 36.4371)	(24, 36.429)	(25, 36.421)	(26, 36.4128)	(27, 36.3993)	(28, 36.4046)	(29, 36.4036)	(30, 36.3936)	(31, 36.3944)	(32, 36.3925)	(33, 36.3915)	(34, 36.3829)	(35, 36.3782)	(36, 36.3479)	(37, 36.3662)	(38, 36.3705)	(39, 36.3465)	(40, 36.3498)	(41, 36.3491)	(42, 36.351)	(43, 36.3448)	(44, 36.3312)	(45, 36.3176)	(46, 36.317)	(47, 36.2837)	(48, 36.2983)	(49, 36.2678)	(50, 36.2662)	(51, 36.2565)	(52, 36.256)	(53, 36.2466)	(54, 36.2448)	(55, 36.2295)	(56, 36.2427)	(57, 36.2427)	(58, 36.2349)	(59, 36.2307)	(60, 36.2196)	(61, 36.2218)	(62, 36.2163)	(63, 36.2107)	(64, 36.1812)	(65, 36.1818)	(66, 36.1623)	(67, 36.174)	(68, 36.1718)	(69, 36.1712)	(70, 36.1643)	(71, 36.1634)	(72, 36.121)	(73, 36.1463)	(74, 36.1421)	(75, 36.1339)	(76, 36.1294)	(77, 36.1187)	(78, 36.1112)	(79, 36.1016)	(80, 36.0625)	(81, 36.0435)	(82, 36.0545)	(83, 36.0342)	(84, 36.0069)	(85, 36.0234)	(86, 36.018)	(87, 36.0077)	(88, 36.0079)	(89, 36.0068)	(90, 35.9926)	(91, 35.9748)	(92, 35.9643)	(93, 35.9045)	(94, 35.92)	(95, 35.9087)	(96, 35.8984)	(97, 35.9198)	(98, 35.9225)	(99, 35.993)	(100, 36.1854)	(101, 35.2558)
SRR5936197	(1, 32.406)	(2, 32.4883)	(3, 32.5245)	(4, 32.572)	(5, 32.5534)	(6, 36.2276)	(7, 36.2399)	(8, 36.2427)	(9, 36.2678)	(10, 36.2475)	(11, 36.2541)	(12, 36.2462)	(13, 36.2508)	(14, 36.2439)	(15, 36.2226)	(16, 36.2067)	(17, 36.1982)	(18, 36.1987)	(19, 36.1985)	(20, 36.2053)	(21, 36.1962)	(22, 36.1973)	(23, 36.188)	(24, 36.1887)	(25, 36.1857)	(26, 36.1817)	(27, 36.1686)	(28, 36.1715)	(29, 36.1682)	(30, 36.1625)	(31, 36.1597)	(32, 36.1566)	(33, 36.1515)	(34, 36.1479)	(35, 36.1405)	(36, 36.1305)	(37, 36.1394)	(38, 36.1266)	(39, 36.1157)	(40, 36.1131)	(41, 36.0978)	(42, 36.0956)	(43, 36.0883)	(44, 36.0872)	(45, 36.0734)	(46, 36.0586)	(47, 36.0492)	(48, 36.0325)	(49, 36.0072)	(50, 36.0033)	(51, 35.9852)	(52, 35.9825)	(53, 35.9623)	(54, 35.967)	(55, 35.9543)	(56, 35.9547)	(57, 35.9522)	(58, 35.953)	(59, 35.9498)	(60, 35.942)	(61, 35.9375)	(62, 35.9279)	(63, 35.9289)	(64, 35.9272)	(65, 35.9157)	(66, 35.9135)	(67, 35.9059)	(68, 35.9073)	(69, 35.8986)	(70, 35.8966)	(71, 35.8871)	(72, 35.8795)	(73, 35.8715)	(74, 35.8673)	(75, 35.8654)	(76, 35.8538)	(77, 35.8438)	(78, 35.8371)	(79, 35.8241)	(80, 35.8264)	(81, 35.8229)	(82, 35.8182)	(83, 35.8092)	(84, 35.7964)	(85, 35.7861)	(86, 35.7615)	(87, 35.7656)	(88, 35.754)	(89, 35.748)	(90, 35.7304)	(91, 35.729)	(92, 35.7141)	(93, 35.7023)	(94, 35.7073)	(95, 35.7009)	(96, 35.6912)	(97, 35.7031)	(98, 35.7204)	(99, 35.7824)	(100, 36.0133)	(101, 35.0835)
SRR5936221	(1, 32.6043)	(2, 32.6588)	(3, 32.7034)	(4, 32.7209)	(5, 32.7006)	(6, 36.5098)	(7, 36.5197)	(8, 36.504)	(9, 36.5423)	(10, 36.517)	(11, 36.5253)	(12, 36.5135)	(13, 36.5147)	(14, 36.5118)	(15, 36.4932)	(16, 36.4875)	(17, 36.4815)	(18, 36.4703)	(19, 36.4613)	(20, 36.4682)	(21, 36.4618)	(22, 36.4471)	(23, 36.4558)	(24, 36.4487)	(25, 36.4415)	(26, 36.4342)	(27, 36.421)	(28, 36.4272)	(29, 36.4275)	(30, 36.4185)	(31, 36.4198)	(32, 36.4192)	(33, 36.4187)	(34, 36.4105)	(35, 36.4062)	(36, 36.3773)	(37, 36.3963)	(38, 36.3999)	(39, 36.3758)	(40, 36.3781)	(41, 36.3765)	(42, 36.3796)	(43, 36.3713)	(44, 36.3589)	(45, 36.3455)	(46, 36.3452)	(47, 36.3111)	(48, 36.3263)	(49, 36.2967)	(50, 36.2951)	(51, 36.2853)	(52, 36.2854)	(53, 36.2741)	(54, 36.2725)	(55, 36.258)	(56, 36.27)	(57, 36.2694)	(58, 36.2623)	(59, 36.2576)	(60, 36.2449)	(61, 36.2482)	(62, 36.2432)	(63, 36.2357)	(64, 36.206)	(65, 36.2067)	(66, 36.1871)	(67, 36.1981)	(68, 36.1947)	(69, 36.1932)	(70, 36.1868)	(71, 36.1851)	(72, 36.1427)	(73, 36.1667)	(74, 36.1637)	(75, 36.1545)	(76, 36.1503)	(77, 36.1396)	(78, 36.1312)	(79, 36.1223)	(80, 36.0836)	(81, 36.0641)	(82, 36.0737)	(83, 36.0521)	(84, 36.0252)	(85, 36.0425)	(86, 36.0374)	(87, 36.0262)	(88, 36.0269)	(89, 36.026)	(90, 36.0109)	(91, 35.9916)	(92, 35.9815)	(93, 35.9197)	(94, 35.9352)	(95, 35.9219)	(96, 35.9135)	(97, 35.9341)	(98, 35.9354)	(99, 36.0046)	(100, 36.1961)	(101, 35.2472)
SRR5946623	(1, 34.2814)	(2, 34.3746)	(3, 34.3525)	(4, 34.422)	(5, 34.3614)	(6, 39.1384)	(7, 39.1179)	(8, 39.134)	(9, 39.1528)	(10, 39.1344)	(11, 39.1431)	(12, 39.1379)	(13, 39.1108)	(14, 39.112)	(15, 39.098)	(16, 39.0884)	(17, 39.0742)	(18, 39.0743)	(19, 39.09)	(20, 39.086)	(21, 39.0786)	(22, 39.061)	(23, 39.0455)	(24, 39.0597)	(25, 39.0611)	(26, 39.054)	(27, 39.0555)	(28, 39.0393)	(29, 39.0426)	(30, 39.0142)	(31, 39.0216)	(32, 39.0268)	(33, 39.0306)	(34, 39.0151)	(35, 39.0067)	(36, 38.9779)	(37, 38.9757)	(38, 38.9845)	(39, 38.979)	(40, 38.9823)	(41, 38.9773)	(42, 38.9694)	(43, 38.959)	(44, 38.954)	(45, 38.9291)	(46, 38.9168)	(47, 38.8942)	(48, 38.9099)	(49, 38.8986)	(50, 38.8843)	(51, 38.8919)	(52, 38.8883)	(53, 38.8707)	(54, 38.872)	(55, 38.8785)	(56, 38.8757)	(57, 38.8591)	(58, 38.8517)	(59, 38.8514)	(60, 38.8443)	(61, 38.8354)	(62, 38.8406)	(63, 38.8306)	(64, 38.8091)	(65, 38.7948)	(66, 38.7866)	(67, 38.7968)	(68, 38.7812)	(69, 38.7835)	(70, 38.7747)	(71, 38.7735)	(72, 38.7617)	(73, 38.7711)	(74, 38.7625)	(75, 38.742)	(76, 38.7347)	(77, 38.7339)	(78, 38.7182)	(79, 38.7191)	(80, 38.7089)	(81, 38.675)	(82, 38.6714)	(83, 38.6545)	(84, 38.6557)	(85, 38.658)	(86, 38.6375)	(87, 38.6096)	(88, 38.6268)	(89, 38.6145)	(90, 38.5848)	(91, 38.5882)	(92, 38.5579)	(93, 38.5543)	(94, 38.5443)	(95, 38.5373)	(96, 38.5325)	(97, 38.537)	(98, 38.5184)	(99, 38.4968)	(100, 38.5503)	(101, 37.4583)
SRR5946691	(1, 32.4426)	(2, 32.541)	(3, 32.588)	(4, 32.6104)	(5, 32.5959)	(6, 36.2899)	(7, 36.2906)	(8, 36.2947)	(9, 36.321)	(10, 36.3074)	(11, 36.3091)	(12, 36.3126)	(13, 36.3105)	(14, 36.2897)	(15, 36.2908)	(16, 36.2771)	(17, 36.2665)	(18, 36.2725)	(19, 36.2979)	(20, 36.3229)	(21, 36.309)	(22, 36.3112)	(23, 36.2884)	(24, 36.2942)	(25, 36.2788)	(26, 36.2809)	(27, 36.2619)	(28, 36.2838)	(29, 36.3023)	(30, 36.3025)	(31, 36.3061)	(32, 36.3028)	(33, 36.2896)	(34, 36.2937)	(35, 36.2873)	(36, 36.2849)	(37, 36.2796)	(38, 36.2629)	(39, 36.2571)	(40, 36.2645)	(41, 36.261)	(42, 36.2391)	(43, 36.2365)	(44, 36.2313)	(45, 36.2357)	(46, 36.2367)	(47, 36.2264)	(48, 36.2031)	(49, 36.1946)	(50, 36.1857)	(51, 36.1664)	(52, 36.1737)	(53, 36.1778)	(54, 36.1649)	(55, 36.165)	(56, 36.1518)	(57, 36.1042)	(58, 36.1074)	(59, 36.1126)	(60, 36.1263)	(61, 36.1183)	(62, 36.1182)	(63, 36.1225)	(64, 36.1248)	(65, 36.1202)	(66, 36.1154)	(67, 36.1124)	(68, 36.1152)	(69, 36.0972)	(70, 36.1089)	(71, 36.0957)	(72, 36.0782)	(73, 36.0846)	(74, 36.0811)	(75, 36.0686)	(76, 36.0508)	(77, 36.0415)	(78, 36.0278)	(79, 36.0165)	(80, 35.9959)	(81, 35.9993)	(82, 35.9844)	(83, 35.9743)	(84, 35.9636)	(85, 35.957)	(86, 35.9433)	(87, 35.9283)	(88, 35.9258)	(89, 35.9155)	(90, 35.9108)	(91, 35.9159)	(92, 35.8915)	(93, 35.8871)	(94, 35.8777)	(95, 35.8587)	(96, 35.8335)	(97, 35.838)	(98, 35.8641)	(99, 35.9294)	(100, 36.1237)	(101, 35.3957)
SRR5946876	(1, 32.5067)	(2, 32.586)	(3, 32.6283)	(4, 32.6583)	(5, 32.6571)	(6, 36.3928)	(7, 36.3907)	(8, 36.3791)	(9, 36.4072)	(10, 36.4041)	(11, 36.403)	(12, 36.4001)	(13, 36.4174)	(14, 36.4122)	(15, 36.3775)	(16, 36.3899)	(17, 36.3878)	(18, 36.3898)	(19, 36.3694)	(20, 36.3921)	(21, 36.3631)	(22, 36.3727)	(23, 36.3749)	(24, 36.3511)	(25, 36.3572)	(26, 36.337)	(27, 36.3284)	(28, 36.3382)	(29, 36.347)	(30, 36.3455)	(31, 36.365)	(32, 36.3499)	(33, 36.3552)	(34, 36.3572)	(35, 36.3462)	(36, 36.3302)	(37, 36.3354)	(38, 36.3188)	(39, 36.3095)	(40, 36.2966)	(41, 36.2964)	(42, 36.2935)	(43, 36.2967)	(44, 36.2833)	(45, 36.2765)	(46, 36.282)	(47, 36.2676)	(48, 36.2493)	(49, 36.2352)	(50, 36.2197)	(51, 36.2061)	(52, 36.2027)	(53, 36.1913)	(54, 36.1801)	(55, 36.175)	(56, 36.166)	(57, 36.1647)	(58, 36.1641)	(59, 36.1167)	(60, 36.1263)	(61, 36.1235)	(62, 36.1161)	(63, 36.1104)	(64, 36.105)	(65, 36.0873)	(66, 36.0876)	(67, 36.0968)	(68, 36.0683)	(69, 36.058)	(70, 36.0508)	(71, 36.0508)	(72, 36.0395)	(73, 36.0248)	(74, 36.0146)	(75, 36.0009)	(76, 35.9937)	(77, 35.9848)	(78, 35.9729)	(79, 35.9728)	(80, 35.9626)	(81, 35.9507)	(82, 35.9417)	(83, 35.9321)	(84, 35.9212)	(85, 35.9158)	(86, 35.8944)	(87, 35.8796)	(88, 35.8664)	(89, 35.8709)	(90, 35.8455)	(91, 35.8281)	(92, 35.7954)	(93, 35.7727)	(94, 35.7803)	(95, 35.7556)	(96, 35.7301)	(97, 35.7376)	(98, 35.7406)	(99, 35.8082)	(100, 36.0732)	(101, 34.9689)
SRR5946902	(1, 32.3877)	(2, 32.4676)	(3, 32.5009)	(4, 32.5515)	(5, 32.5382)	(6, 36.2007)	(7, 36.2084)	(8, 36.2121)	(9, 36.2378)	(10, 36.2157)	(11, 36.2238)	(12, 36.2123)	(13, 36.2174)	(14, 36.2102)	(15, 36.19)	(16, 36.1718)	(17, 36.1639)	(18, 36.1664)	(19, 36.1656)	(20, 36.1712)	(21, 36.1627)	(22, 36.1642)	(23, 36.1551)	(24, 36.1546)	(25, 36.1519)	(26, 36.1491)	(27, 36.1342)	(28, 36.1364)	(29, 36.1325)	(30, 36.1284)	(31, 36.1252)	(32, 36.1214)	(33, 36.1157)	(34, 36.1119)	(35, 36.1044)	(36, 36.0946)	(37, 36.1012)	(38, 36.089)	(39, 36.0797)	(40, 36.0776)	(41, 36.0613)	(42, 36.0593)	(43, 36.0512)	(44, 36.0504)	(45, 36.0369)	(46, 36.0198)	(47, 36.013)	(48, 35.996)	(49, 35.9671)	(50, 35.9606)	(51, 35.9436)	(52, 35.9421)	(53, 35.9228)	(54, 35.9264)	(55, 35.9122)	(56, 35.9135)	(57, 35.9109)	(58, 35.9128)	(59, 35.9089)	(60, 35.902)	(61, 35.8965)	(62, 35.8884)	(63, 35.8919)	(64, 35.888)	(65, 35.8779)	(66, 35.8764)	(67, 35.8703)	(68, 35.8678)	(69, 35.8621)	(70, 35.8571)	(71, 35.8466)	(72, 35.8426)	(73, 35.833)	(74, 35.8304)	(75, 35.825)	(76, 35.8161)	(77, 35.8063)	(78, 35.7999)	(79, 35.7841)	(80, 35.7881)	(81, 35.7846)	(82, 35.7808)	(83, 35.7707)	(84, 35.7582)	(85, 35.7481)	(86, 35.7248)	(87, 35.7288)	(88, 35.7161)	(89, 35.7098)	(90, 35.6938)	(91, 35.6934)	(92, 35.6785)	(93, 35.6675)	(94, 35.6719)	(95, 35.6627)	(96, 35.6568)	(97, 35.6695)	(98, 35.6856)	(99, 35.7498)	(100, 35.9911)	(101, 35.0529)
SRR5946910	(1, 32.5336)	(2, 32.6214)	(3, 32.6635)	(4, 32.6824)	(5, 32.6659)	(6, 36.4122)	(7, 36.4128)	(8, 36.4129)	(9, 36.4356)	(10, 36.4215)	(11, 36.4336)	(12, 36.4324)	(13, 36.4306)	(14, 36.4076)	(15, 36.4121)	(16, 36.3984)	(17, 36.3884)	(18, 36.3935)	(19, 36.415)	(20, 36.4368)	(21, 36.4247)	(22, 36.4256)	(23, 36.4045)	(24, 36.4088)	(25, 36.3937)	(26, 36.3966)	(27, 36.3774)	(28, 36.3981)	(29, 36.4151)	(30, 36.4142)	(31, 36.4162)	(32, 36.4144)	(33, 36.4014)	(34, 36.4043)	(35, 36.3972)	(36, 36.396)	(37, 36.3896)	(38, 36.376)	(39, 36.37)	(40, 36.3775)	(41, 36.3736)	(42, 36.3498)	(43, 36.3507)	(44, 36.3466)	(45, 36.3504)	(46, 36.3517)	(47, 36.3421)	(48, 36.3208)	(49, 36.3145)	(50, 36.3072)	(51, 36.2878)	(52, 36.2949)	(53, 36.2973)	(54, 36.2844)	(55, 36.2839)	(56, 36.272)	(57, 36.2243)	(58, 36.2292)	(59, 36.233)	(60, 36.2447)	(61, 36.2358)	(62, 36.2365)	(63, 36.2374)	(64, 36.2386)	(65, 36.2329)	(66, 36.2275)	(67, 36.2253)	(68, 36.228)	(69, 36.2106)	(70, 36.2204)	(71, 36.2053)	(72, 36.191)	(73, 36.1953)	(74, 36.1901)	(75, 36.1774)	(76, 36.1612)	(77, 36.152)	(78, 36.139)	(79, 36.1288)	(80, 36.1072)	(81, 36.1078)	(82, 36.0933)	(83, 36.0843)	(84, 36.0715)	(85, 36.0658)	(86, 36.053)	(87, 36.0376)	(88, 36.0344)	(89, 36.0226)	(90, 36.0178)	(91, 36.0209)	(92, 35.9988)	(93, 35.9916)	(94, 35.9794)	(95, 35.9633)	(96, 35.9391)	(97, 35.9378)	(98, 35.9597)	(99, 36.0182)	(100, 36.1884)	(101, 35.4461)
SRR5946975	(1, 34.1799)	(2, 34.2808)	(3, 34.2709)	(4, 34.3519)	(5, 34.3036)	(6, 39.0015)	(7, 38.9804)	(8, 38.9632)	(9, 39.0215)	(10, 39.0046)	(11, 39.0148)	(12, 39.0116)	(13, 38.9848)	(14, 38.9879)	(15, 38.9704)	(16, 38.957)	(17, 38.9426)	(18, 38.9413)	(19, 38.9584)	(20, 38.9537)	(21, 38.9455)	(22, 38.9251)	(23, 38.9066)	(24, 38.9223)	(25, 38.9221)	(26, 38.9165)	(27, 38.9171)	(28, 38.8988)	(29, 38.9001)	(30, 38.8702)	(31, 38.8748)	(32, 38.8804)	(33, 38.884)	(34, 38.8672)	(35, 38.856)	(36, 38.8256)	(37, 38.8232)	(38, 38.8319)	(39, 38.8247)	(40, 38.8267)	(41, 38.8201)	(42, 38.8097)	(43, 38.8)	(44, 38.791)	(45, 38.7646)	(46, 38.7517)	(47, 38.7263)	(48, 38.741)	(49, 38.7255)	(50, 38.7116)	(51, 38.7159)	(52, 38.713)	(53, 38.6942)	(54, 38.6975)	(55, 38.701)	(56, 38.6969)	(57, 38.6796)	(58, 38.6714)	(59, 38.6712)	(60, 38.6632)	(61, 38.6541)	(62, 38.6561)	(63, 38.6461)	(64, 38.623)	(65, 38.6085)	(66, 38.5991)	(67, 38.6098)	(68, 38.5902)	(69, 38.5898)	(70, 38.5836)	(71, 38.5799)	(72, 38.5663)	(73, 38.5764)	(74, 38.5663)	(75, 38.5436)	(76, 38.5341)	(77, 38.5324)	(78, 38.5165)	(79, 38.517)	(80, 38.5054)	(81, 38.4673)	(82, 38.4656)	(83, 38.4462)	(84, 38.4438)	(85, 38.4473)	(86, 38.4249)	(87, 38.3938)	(88, 38.4119)	(89, 38.3984)	(90, 38.3669)	(91, 38.3701)	(92, 38.3355)	(93, 38.328)	(94, 38.3183)	(95, 38.3112)	(96, 38.306)	(97, 38.3109)	(98, 38.292)	(99, 38.269)	(100, 38.3381)	(101, 37.2712)
SRR5946993	(1, 32.4475)	(2, 32.5421)	(3, 32.5939)	(4, 32.6137)	(5, 32.5959)	(6, 36.2913)	(7, 36.2875)	(8, 36.2898)	(9, 36.3222)	(10, 36.3032)	(11, 36.3133)	(12, 36.3121)	(13, 36.3094)	(14, 36.2864)	(15, 36.2889)	(16, 36.2727)	(17, 36.2603)	(18, 36.2651)	(19, 36.2918)	(20, 36.3152)	(21, 36.3036)	(22, 36.3039)	(23, 36.2782)	(24, 36.2847)	(25, 36.2671)	(26, 36.2713)	(27, 36.2504)	(28, 36.2717)	(29, 36.2905)	(30, 36.2923)	(31, 36.2925)	(32, 36.2881)	(33, 36.2761)	(34, 36.2789)	(35, 36.2704)	(36, 36.2715)	(37, 36.2641)	(38, 36.2451)	(39, 36.2392)	(40, 36.2468)	(41, 36.242)	(42, 36.2189)	(43, 36.218)	(44, 36.2098)	(45, 36.2151)	(46, 36.2145)	(47, 36.2021)	(48, 36.1777)	(49, 36.1691)	(50, 36.1575)	(51, 36.137)	(52, 36.1464)	(53, 36.1461)	(54, 36.1329)	(55, 36.1322)	(56, 36.1168)	(57, 36.0685)	(58, 36.0715)	(59, 36.0712)	(60, 36.0894)	(61, 36.0761)	(62, 36.0757)	(63, 36.0789)	(64, 36.082)	(65, 36.0723)	(66, 36.0685)	(67, 36.0659)	(68, 36.0685)	(69, 36.0484)	(70, 36.0601)	(71, 36.0428)	(72, 36.0248)	(73, 36.0308)	(74, 36.0213)	(75, 36.0093)	(76, 35.9915)	(77, 35.9807)	(78, 35.9656)	(79, 35.9538)	(80, 35.9288)	(81, 35.9305)	(82, 35.9149)	(83, 35.903)	(84, 35.8911)	(85, 35.8855)	(86, 35.8641)	(87, 35.8516)	(88, 35.8475)	(89, 35.8325)	(90, 35.8279)	(91, 35.8329)	(92, 35.8043)	(93, 35.799)	(94, 35.7903)	(95, 35.7672)	(96, 35.7425)	(97, 35.7439)	(98, 35.7701)	(99, 35.843)	(100, 36.0514)	(101, 35.227)
