Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR5936131	(1, 0.153424)	(2, 0.0009383039999999999)	(3, 0.0)	(4, 0.0)	(5, 2.19915e-05)	(6, 3.29873e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 7.3304999999999995e-06)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0013414800000000001)	(36, 0.000219915)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 3.6652499999999998e-06)	(41, 0.0)	(42, 1.0995799999999999e-05)	(43, 0.000238241)	(44, 0.000612097)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 3.6652499999999998e-06)	(49, 3.66525e-05)	(50, 2.19915e-05)	(51, 0.0)	(52, 0.0273072)	(53, 0.0099202)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.000940337)	(60, 0.0)	(61, 0.030102)	(62, 0.0797465)	(63, 0.0)	(64, 0.0)	(65, 0.0188194)	(66, 0.0193985)	(67, 4.05105e-06)	(68, 2.44545e-05)	(69, 2.05043e-05)	(70, 0.0)	(71, 0.0)	(72, 4.59605e-05)	(73, 0.0)	(74, 0.000503461)	(75, 0.000574769)	(76, 0.00016279600000000002)	(77, 0.00042679299999999996)	(78, 1.7352799999999998e-05)	(79, 0.0)	(80, 0.0043811)	(81, 4.42246e-06)	(82, 0.000160238)	(83, 0.0)	(84, 3.15587e-05)	(85, 0.0)	(86, 1.3698600000000001e-05)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5936197	(1, 0.061523100000000004)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 4.59985e-06)	(18, 8.73972e-05)	(19, 4.59985e-05)	(20, 0.0)	(21, 3.67988e-05)	(22, 3.2199e-05)	(23, 8.27974e-05)	(24, 0.000271391)	(25, 0.0)	(26, 2.75991e-05)	(27, 0.0)	(28, 0.000446186)	(29, 4.59985e-05)	(30, 0.000611781)	(31, 0.000225393)	(32, 0.000151795)	(33, 0.0)	(34, 0.0006761790000000001)	(35, 0.000860173)	(36, 5.05984e-05)	(37, 4.59985e-06)	(38, 0.0009153710000000001)	(39, 0.00104417)	(40, 0.0021021300000000002)	(41, 0.00233213)	(42, 0.000795775)	(43, 0.000648579)	(44, 0.00117756)	(45, 5.05984e-05)	(46, 0.0008463730000000001)	(47, 0.000105797)	(48, 6.89978e-05)	(49, 0.00037718800000000003)	(50, 1.83994e-05)	(51, 0.000703232)	(52, 0.000265254)	(53, 0.000201272)	(54, 0.000108286)	(55, 0.00110822)	(56, 0.000695587)	(57, 0.000397851)	(58, 0.0013408699999999999)	(59, 0.000402866)	(60, 5.86178e-05)	(61, 5.4082299999999995e-05)	(62, 0.000499765)	(63, 0.0006374039999999999)	(64, 0.000380888)	(65, 0.0)	(66, 0.00345697)	(67, 0.00137455)	(68, 0.00042697599999999997)	(69, 5.17956e-05)	(70, 0.00445938)	(71, 0.000320356)	(72, 2.1154300000000002e-05)	(73, 0.0)	(74, 4.28948e-05)	(75, 7.55804e-05)	(76, 1.08721e-05)	(77, 0.00062404)	(78, 9.92262e-05)	(79, 0.000133251)	(80, 7.27038e-05)	(81, 9.01402e-05)	(82, 0.0)	(83, 0.00010292)	(84, 0.0)	(85, 0.000150874)	(86, 0.000263082)	(87, 0.0)	(88, 5.93543e-05)	(89, 7.177549999999999e-05)	(90, 0.000584751)	(91, 6.0764300000000004e-05)	(92, 0.00022666)	(93, 8.028959999999999e-05)	(94, 0.00011207900000000001)	(95, 1.2482700000000002e-05)	(96, 0.0)	(97, 0.00045827899999999997)	(98, 3.15245e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5936221	(1, 0.158738)	(2, 0.0010019)	(3, 0.0)	(4, 0.0)	(5, 1.47338e-05)	(6, 4.7884800000000006e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 4.05179e-05)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.00163177)	(36, 0.00022469)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 5.1568200000000005e-05)	(43, 0.000283625)	(44, 0.000721955)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 3.3150999999999995e-05)	(49, 1.47338e-05)	(50, 3.68344e-05)	(51, 0.0)	(52, 0.028799099999999998)	(53, 0.0109926)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0010579300000000001)	(60, 0.0)	(61, 0.0322429)	(62, 0.0871778)	(63, 0.0)	(64, 0.0)	(65, 0.0203074)	(66, 0.0214839)	(67, 8.15506e-06)	(68, 1.6410600000000002e-05)	(69, 1.2384600000000002e-05)	(70, 0.0)	(71, 0.0)	(72, 7.99361e-05)	(73, 8.46753e-06)	(74, 0.000417585)	(75, 0.0005961149999999999)	(76, 0.000168319)	(77, 0.00044736200000000003)	(78, 0.0)	(79, 0.0)	(80, 0.004671939999999999)	(81, 0.0)	(82, 0.000161511)	(83, 0.0)	(84, 3.63623e-05)	(85, 0.0)	(86, 3.22284e-05)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946623	(1, 0.29757300000000003)	(2, 0.00328928)	(3, 5.4922999999999996e-05)	(4, 0.000146461)	(5, 0.0)	(6, 0.00121441)	(7, 0.0011960999999999999)	(8, 0.000146461)	(9, 0.0)	(10, 4.27179e-05)	(11, 0.0)	(12, 4.27179e-05)	(13, 0.0)	(14, 0.0)	(15, 1.83077e-05)	(16, 0.0)	(17, 0.0)	(18, 0.000378359)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.000445487)	(23, 0.0)	(24, 0.0)	(25, 5.4922999999999996e-05)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.000482102)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 6.1025599999999996e-06)	(38, 3.66153e-05)	(39, 0.000421076)	(40, 0.0)	(41, 0.00026241)	(42, 6.1025599999999996e-06)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 1.83077e-05)	(49, 0.000134256)	(50, 0.000622461)	(51, 0.0)	(52, 0.0)	(53, 6.17345e-06)	(54, 6.197540000000001e-06)	(55, 4.977660000000001e-05)	(56, 0.0)	(57, 0.0)	(58, 7.56155e-05)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.00015400600000000002)	(63, 0.0)	(64, 5.18164e-05)	(65, 0.0)	(66, 0.0)	(67, 4.59929e-05)	(68, 0.000845207)	(69, 0.000199116)	(70, 2.00174e-05)	(71, 0.0)	(72, 0.000424891)	(73, 6.78084e-05)	(74, 0.00014317)	(75, 0.0)	(76, 0.000565091)	(77, 0.000110872)	(78, 0.0)	(79, 0.0)	(80, 7.0503999999999994e-06)	(81, 0.000262424)	(82, 0.000313956)	(83, 1.43574e-05)	(84, 0.0023761299999999997)	(85, 0.00025431)	(86, 0.000175434)	(87, 0.0)	(88, 0.000229399)	(89, 7.4462200000000005e-06)	(90, 0.00126641)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 1.53891e-05)	(96, 0.0)	(97, 7.700359999999999e-06)	(98, 6.16318e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946691	(1, 0.134961)	(2, 0.00039905299999999996)	(3, 0.00144174)	(4, 9.43995e-05)	(5, 0.0232008)	(6, 0.0)	(7, 0.0)	(8, 0.00125723)	(9, 0.0)	(10, 6.0072400000000004e-05)	(11, 0.0)	(12, 8.58178e-06)	(13, 0.0)	(14, 2.14544e-05)	(15, 0.0)	(16, 0.0)	(17, 0.00013301800000000002)	(18, 0.0)	(19, 0.000124436)	(20, 0.0)	(21, 6.86542e-05)	(22, 0.0)	(23, 0.0)	(24, 8.58178e-06)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.00027032600000000004)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.00014589)	(37, 0.0)	(38, 0.000102981)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 4.29089e-06)	(45, 1.2872700000000001e-05)	(46, 0.0)	(47, 8.58178e-05)	(48, 0.0)	(49, 1.2872700000000001e-05)	(50, 1.2872700000000001e-05)	(51, 7.33225e-05)	(52, 0.0)	(53, 9.151540000000001e-05)	(54, 4.38008e-06)	(55, 0.0)	(56, 0.0)	(57, 9.342379999999999e-05)	(58, 4.472740000000001e-06)	(59, 0.0)	(60, 1.35674e-05)	(61, 1.81921e-05)	(62, 3.2014800000000004e-05)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.00013318300000000002)	(70, 0.0)	(71, 0.00016365299999999999)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 2.95736e-05)	(76, 4.9580200000000003e-05)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 2.53986e-05)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 5.21085e-06)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.00055236)	(91, 1.63559e-05)	(92, 0.0)	(93, 0.0)	(94, 0.000116863)	(95, 0.0)	(96, 0.0)	(97, 0.000167694)	(98, 5.60251e-06)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946876	(1, 0.454606)	(2, 0.00561813)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0044277100000000005)	(7, 0.00021410599999999999)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 6.85138e-05)	(12, 0.0)	(13, 0.0)	(14, 0.000196977)	(15, 0.0)	(16, 9.420650000000001e-05)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 4.28211e-06)	(25, 0.0)	(26, 0.0)	(27, 6.42317e-05)	(28, 0.0)	(29, 0.0)	(30, 7.279589999999999e-05)	(31, 0.000325441)	(32, 4.28211e-05)	(33, 1.71285e-05)	(34, 4.28211e-06)	(35, 0.000393954)	(36, 0.0)	(37, 0.00022695200000000002)	(38, 0.000903526)	(39, 0.00108337)	(40, 4.28211e-06)	(41, 0.000633753)	(42, 0.0)	(43, 0.00045390400000000004)	(44, 0.00020125900000000002)	(45, 8.992439999999999e-05)	(46, 0.00297607)	(47, 2.9974800000000003e-05)	(48, 0.000839294)	(49, 0.0)	(50, 5.9949600000000006e-05)	(51, 0.0)	(52, 0.000121542)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 2.6766e-05)	(57, 4.49223e-06)	(58, 1.3573999999999999e-05)	(59, 0.0)	(60, 0.000358108)	(61, 0.0)	(62, 2.79554e-05)	(63, 0.000150185)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.000169139)	(68, 5.8429e-05)	(69, 0.0)	(70, 4.4497e-05)	(71, 4.98249e-06)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 5.13856e-06)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946902	(1, 0.06112170000000001)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 8.59295e-05)	(19, 8.1633e-05)	(20, 0.0)	(21, 3.0075300000000003e-05)	(22, 2.14824e-05)	(23, 8.1633e-05)	(24, 0.00022771300000000002)	(25, 0.0)	(26, 8.59295e-06)	(27, 0.0)	(28, 0.000429648)	(29, 2.57789e-05)	(30, 0.000644471)	(31, 0.000223417)	(32, 0.000210527)	(33, 4.29648e-06)	(34, 0.000635878)	(35, 0.000897964)	(36, 6.87436e-05)	(37, 4.29648e-06)	(38, 0.0009065560000000001)	(39, 0.00119012)	(40, 0.0019806800000000003)	(41, 0.0024232100000000003)	(42, 0.00102686)	(43, 0.000721808)	(44, 0.00118583)	(45, 6.015069999999999e-05)	(46, 0.000932335)	(47, 0.000163266)	(48, 6.44471e-05)	(49, 0.000348015)	(50, 2.14824e-05)	(51, 0.0006142739999999999)	(52, 0.00029186)	(53, 0.000258793)	(54, 0.000114835)	(55, 0.00118747)	(56, 0.000640479)	(57, 0.00033381)	(58, 0.00138586)	(59, 0.000544692)	(60, 4.14992e-05)	(61, 9.755589999999999e-05)	(62, 0.000561617)	(63, 0.00064117)	(64, 0.000403679)	(65, 0.0)	(66, 0.0035138900000000004)	(67, 0.0012482300000000001)	(68, 0.000553064)	(69, 0.000108519)	(70, 0.0043852)	(71, 0.000415936)	(72, 0.0)	(73, 0.0)	(74, 2.56527e-05)	(75, 0.000124093)	(76, 2.0844799999999997e-05)	(77, 0.000619784)	(78, 0.00010588399999999999)	(79, 0.000106748)	(80, 3.7666900000000004e-05)	(81, 0.000217006)	(82, 0.0)	(83, 0.000115833)	(84, 0.0)	(85, 9.533439999999999e-05)	(86, 0.00022618600000000002)	(87, 5.70221e-06)	(88, 4.02559e-05)	(89, 8.70111e-05)	(90, 0.000620274)	(91, 2.95177e-05)	(92, 0.000238268)	(93, 7.81379e-05)	(94, 9.7033e-05)	(95, 2.4316000000000002e-05)	(96, 0.0)	(97, 0.000452524)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946910	(1, 0.130743)	(2, 0.000322369)	(3, 0.00143275)	(4, 5.3728100000000005e-05)	(5, 0.021916599999999998)	(6, 0.0)	(7, 0.0)	(8, 0.00126709)	(9, 0.0)	(10, 4.925079999999999e-05)	(11, 0.0)	(12, 1.3432e-05)	(13, 0.0)	(14, 2.23867e-05)	(15, 0.0)	(16, 0.0)	(17, 0.000147752)	(18, 0.0)	(19, 0.00012984299999999998)	(20, 0.0)	(21, 6.71601e-05)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 4.4773400000000006e-06)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.00020148000000000003)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.00012984299999999998)	(37, 0.0)	(38, 7.16375e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 8.954680000000001e-06)	(45, 0.0)	(46, 0.0)	(47, 5.8205400000000003e-05)	(48, 0.0)	(49, 4.4773400000000006e-06)	(50, 4.4773400000000006e-06)	(51, 6.30058e-05)	(52, 4.52369e-06)	(53, 9.09434e-05)	(54, 1.3711199999999998e-05)	(55, 0.0)	(56, 0.0)	(57, 9.28524e-05)	(58, 1.86706e-05)	(59, 0.0)	(60, 1.4159299999999998e-05)	(61, 4.74648e-06)	(62, 2.38657e-05)	(63, 4.7999599999999995e-06)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 9.87201e-06)	(69, 9.43327e-05)	(70, 0.0)	(71, 0.000211032)	(72, 5.054579999999999e-06)	(73, 0.0)	(74, 0.0)	(75, 2.57275e-05)	(76, 4.14077e-05)	(77, 1.04136e-05)	(78, 0.0)	(79, 0.0)	(80, 4.2435099999999996e-05)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 1.08864e-05)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 1.11698e-05)	(89, 0.0)	(90, 0.00050373)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 6.9843e-05)	(95, 0.0)	(96, 0.0)	(97, 0.00020485299999999998)	(98, 2.34767e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946975	(1, 0.294979)	(2, 0.00358507)	(3, 3.0228199999999996e-05)	(4, 0.000175324)	(5, 0.0)	(6, 0.00114867)	(7, 0.00119704)	(8, 8.4639e-05)	(9, 0.0)	(10, 7.25477e-05)	(11, 0.0)	(12, 2.4182599999999998e-05)	(13, 0.0)	(14, 0.0)	(15, 1.81369e-05)	(16, 0.0)	(17, 0.0)	(18, 0.000411104)	(19, 0.0)	(20, 6.0456400000000004e-06)	(21, 0.0)	(22, 0.000447377)	(23, 0.0)	(24, 0.0)	(25, 9.67303e-05)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.000435286)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 3.62739e-05)	(39, 0.000386921)	(40, 0.0)	(41, 0.00027810000000000004)	(42, 1.81369e-05)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 1.2091299999999999e-05)	(49, 0.000205552)	(50, 0.000586427)	(51, 0.0)	(52, 0.0)	(53, 6.1018e-06)	(54, 6.121200000000001e-06)	(55, 6.755199999999999e-05)	(56, 0.0)	(57, 0.0)	(58, 9.92783e-05)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.000119679)	(63, 0.0)	(64, 6.347899999999999e-05)	(65, 0.0)	(66, 0.0)	(67, 2.56964e-05)	(68, 0.0010386100000000001)	(69, 0.000239726)	(70, 1.9523599999999997e-05)	(71, 0.0)	(72, 0.000453155)	(73, 4.61839e-05)	(74, 0.000139183)	(75, 0.0)	(76, 0.000555206)	(77, 7.39278e-05)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.000287939)	(82, 0.000337681)	(83, 2.07827e-05)	(84, 0.00216577)	(85, 0.000287015)	(86, 0.000168894)	(87, 0.0)	(88, 0.000256049)	(89, 2.86051e-05)	(90, 0.00125124)	(91, 0.0)	(92, 7.27392e-06)	(93, 0.0)	(94, 0.0)	(95, 5.8879e-05)	(96, 7.3620299999999995e-06)	(97, 3.68224e-05)	(98, 8.84085e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
SRR5946993	(1, 0.11022199999999999)	(2, 0.00046948000000000004)	(3, 0.00103286)	(4, 6.5319e-05)	(5, 0.0213675)	(6, 0.0)	(7, 0.0)	(8, 0.0012941299999999999)	(9, 0.0)	(10, 5.30717e-05)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 2.4494599999999998e-05)	(15, 0.0)	(16, 0.0)	(17, 0.000146968)	(18, 0.0)	(19, 0.000155133)	(20, 0.0)	(21, 5.71541e-05)	(22, 0.0)	(23, 0.0)	(24, 1.2247299999999999e-05)	(25, 4.0824399999999995e-06)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.000208204)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 8.981359999999999e-05)	(37, 0.0)	(38, 8.981359999999999e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 4.0824399999999995e-06)	(45, 8.164879999999999e-06)	(46, 0.0)	(47, 5.30717e-05)	(48, 4.0824399999999995e-06)	(49, 1.2247299999999999e-05)	(50, 0.0)	(51, 0.00010254699999999999)	(52, 0.0)	(53, 0.00012009100000000001)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 7.59776e-05)	(58, 2.12118e-05)	(59, 0.0)	(60, 3.4292400000000004e-05)	(61, 1.29275e-05)	(62, 3.03229e-05)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 8.94054e-06)	(69, 8.09078e-05)	(70, 0.0)	(71, 0.00019547300000000002)	(72, 4.57153e-06)	(73, 0.0)	(74, 0.0)	(75, 1.85961e-05)	(76, 4.2074500000000005e-05)	(77, 9.40264e-06)	(78, 0.0)	(79, 0.0)	(80, 4.785e-05)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 1.96128e-05)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 5.0241e-06)	(89, 0.0)	(90, 0.00046303399999999997)	(91, 5.12155e-06)	(92, 0.0)	(93, 0.0)	(94, 3.6572e-05)	(95, 0.0)	(96, 0.0)	(97, 0.000194321)	(98, 1.0531600000000001e-05)	(99, 0.0)	(100, 0.0)	(101, 0.0)
